#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DDE9A2','DG-800','HB-3252','RO','Y','Y'
'F','DDE9A3','Discus 2cT','D-KKHE','HE','Y','Y'
'F','DDE9A4','ASH-26 E','D-KSRW','RW','Y','Y'
'F','DDE9A6','Discus 2c','D-3176','9W','Y','Y'
'F','DDE9A7','ASH-31 MI','D-KPXA','XP','Y','Y'
'F','DDE9A9','DG-500','PH-983','BD','Y','Y'
'F','DDE9AE','LS-6','LV-EOE','10','Y','Y'
'F','DDE9AF','JS-1 B Revelation','ZS-GCH','SJ','Y','Y'
'F','DDE9B0','Discus 2cT','OM-1402','JH','Y','Y'
'F','DDE9B2','Ventus 2','D-2084','CD','Y','Y'
'F','DDE9B5','PIK-20 E','D-KKEV','KEV','Y','Y'
'F','DDE9B6','Arcus M','D-KRHH','RB','Y','Y'
'F','DDE9B8','Ventus 2cxM','D-KMWH','CR','Y','Y'
'F','DDE9B9','ASW-20','G-CFTL','FTL','Y','Y'
'F','DDE9BB','ASW-27','F-CLFM','AM','Y','Y'
'F','DDE9BD','Nimbus 4D','D-8302','8W','Y','Y'
'F','DDE9BE','Ventus','D-7720','AJ','Y','Y'
'F','DDE9C1','Duo Discus xlt','D-KKBX','BX','Y','Y'
'F','DDE9C4','Arcus M','D-KMBD','MBD','Y','Y'
'F','DDE9C5','ASW-22 B','D-KEBD','HS','Y','Y'
'F','DDE9CD','LS-8 18','S5-3142','42','Y','Y'
'F','DDE9CF','JS-1 B Revelation','ZS-GCU','LR','Y','Y'
'F','DDE9D0','','','','Y','N'
'F','DDE9D4','ASH-25','S5-KAM','SI','Y','Y'
'F','DDE9D8','Carat','D-KHNG','NG','Y','Y'
'F','DDE9D9','ASH-31 MI','D-DIVA','XX','Y','Y'
'F','DDE9DA','Arcus T','D-KYYA','YA','Y','Y'
'F','DDE9DB','Duo Discus xlt','X5','X5','Y','Y'
'F','DDE9DF','JS-1 C18 Evo','ZSGCW','EVO','Y','Y'
'F','DDE9E0','ASH-31 MI','D-KLEK','EK','Y','Y'
'F','DDE9E1','Ventus 2cxM','D-xxPE','PE','Y','Y'
'F','DDE9E2','EB 28','D-KIRB','RBB','Y','Y'
'F','DDE9E6','PIK-20 B','VH-GVF','GVF','Y','Y'
'F','DDE9E7','LS-4','D-9020','','Y','Y'
'F','DDE9EB','Arcus M','D-KWHA','HA','Y','Y'
'F','DDE9ED','Arcus M','D-KTSH','TSH','Y','Y'
'F','DDE9EF','ASH-31 MI','D-KCCL','9T','Y','Y'
'F','DDE9F1','Taurus','D-MJTS','TS','Y','Y'
'F','DDE9F3','Ventus 2cxM','OK-1020','IB','Y','Y'
'F','DDE9F7','HPH 304S Shark','OK-2031','OK','Y','Y'
'F','DDE9F8','DG-808 B','D-KYSA','SA','Y','Y'
'F','DDE9F9','Arcus E','OH-998','RA','Y','Y'
'F','DDE9FB','SZD-48-1 Jantar Std 2','SP-3887','DZ','Y','Y'
'F','DDE9FD','JS-1 B Revelation','VH-ZDS','DS','Y','Y'
'F','DDEA00','ASH-31 MI','VH-XPM','PM','Y','Y'
'F','DDEA01','DG-808 C','D-KHTI','TI','Y','Y'
'F','DDEA06','Unknown','STG-AP','AP','Y','Y'
'F','DDEA07','Ventus 2CX','VH-ZKT','V8','Y','Y'
'F','DDEA08','Cirrus Std','OK 1417','OK6','Y','Y'
'F','DDEA0A','ASH-31 MI','D-KJJG','PG','Y','Y'
'F','DDEA0C','ASH-26 E','D-KWOK','WOK','Y','Y'
'F','DDEA0D','Ventus c','OK-9902','EB','Y','Y'
'F','DDEA0F','Discus 2cT','D-KBCX','CX','Y','Y'
'F','DDEA10','Unknown','STG-AS','AS','Y','Y'
'F','DDEA11','EB 28','D-KSEB','GP','Y','Y'
'F','DDEA12','JS-1 Revelation','VH GEN','','Y','Y'
'F','DDEA16','HPH 304S Shark','OK-3017','MK','Y','Y'
'F','DDEA18','JS-1 B Revelation','VH-GYL','YL','Y','Y'
'F','DDEA19','Arcus M','','FJ','Y','Y'
'F','DDEA1A','ASH-31 MI','D-KJOW','JO','Y','Y'
'F','DDEA20','JS-1 B Revelation','ZS-GCE','B5','Y','Y'
'F','DDEA22','Arcus T','D-KUKA','KA','Y','Y'
'F','DDEA25','ASG-29','VH-ZKE','ZKE','Y','Y'
'F','DDEA28','Unknown','','IPF','Y','Y'
'F','DDEA29','Arcus M','D-KDMK','MK','Y','Y'
'F','DDEA2E','ASH-31 MI','D-KAHH','ET','Y','Y'
'F','DDEA2F','ASH-31 MI','OH-1002','ZZ','Y','Y'
'F','DDEA30','Arcus T','D-KKGX','GX','Y','Y'
'F','DDEA32','Discus 2cT','OY-KBX','KB','Y','Y'
'F','DDEA33','Taurus','67-BLA','T93','Y','Y'
'F','DDEA34','ASH-25 MI','OY-MXL','XL','Y','Y'
'I','DDEA36','ASH-31 MI','LN-GRX','RX','Y','Y'
'F','DDEA37','DG-303','S5-3003','S4','Y','Y'
'F','DDEA3D','Nimbus 3','F-CFUA','CM','Y','Y'
'F','DDEA40','Quintus','','VW','Y','Y'
'F','DDEA43','ASG-29','','Z3','Y','Y'
'F','DDEA45','Ventus 2cM','D-KDSN','LP','Y','Y'
'F','DDEA46','Duo Discus xt','D-KEXL','H1','Y','Y'
'F','DDEA48','LS-4','D-6773','VB','Y','Y'
'F','DDEA4A','Duo Discus t','G-DUOT','666','Y','Y'
'F','DDEA4B','LS-8','D-3547','LT','Y','Y'
'F','DDEA4E','DG-600','D-KIJO','JO','Y','Y'
'F','DDEA4F','Duo Discus t','D-KDUO','DUO','Y','Y'
'F','DDEA50','DG-808 C','D-KZCB','BS','Y','Y'
'F','DDEA55','Discus 2c','D-4518','','Y','Y'
'F','DDEA56','Ventus','D-6055','LH','Y','Y'
'F','DDEA58','DG-500','D-KPOW','FM','Y','Y'
'F','DDEA59','','','','N','N'
'F','DDEA5B','Nimbus 4','D-KJAI','72','Y','Y'
'F','DDEA5F','Duo Discus xlt','G-SAXL','16','Y','Y'
'F','DDEA60','Discus 2cT','D-KCHR','HR','Y','Y'
'F','DDEA68','Libelle Club','S5-3054','37','Y','Y'
'F','DDEA6B','ASW-28 18','OY-XXT','TT','Y','Y'
'F','DDEA6C','DG-300','DS','DS','Y','Y'
'F','DDEA70','Discus 2','','DT','Y','Y'
'F','DDEA73','Unknown','D-XXXX','HB','Y','Y'
'F','DDEA76','ASW-28','D-1728','E1','Y','Y'
'F','DDEA78','PIK-20 E','D-KECA','','Y','Y'
'F','DDEA79','ASG-29','D-6299','X9','Y','Y'
'F','DDEA7D','ASH-25','D-KFCS','CS','Y','Y'
'F','DDEA7E','HPH 304S Shark','','KK','Y','Y'
'F','DDEA7F','Ventus 2','D-9998','TOM','Y','Y'
'F','DDEA80','LS-9','D-KILS','2F','Y','Y'
'F','DDEA84','Arcus M','PH-1498','BD','Y','Y'
'F','DDEA86','Quintus','D-KTVB','VB','Y','Y'
'F','DDEA87','ASG-29E','SP-3818','ZB','Y','Y'
'F','DDEA89','ASH-31 MI','D-KRLL','LL','Y','Y'
'F','DDEA8A','ASH-31 MI','D-KGMH','MH','Y','Y'
'F','DDEA8B','ASG-29','F-CIFB','FB','Y','Y'
'F','DDEA8C','LS-1 f','D5238','VR','Y','Y'
'F','DDEA8E','Ventus 2cxT','D-KICX','CX','Y','Y'
'F','DDEA8F','ASG-29E','OK-2992','QX','Y','Y'
'F','DDEA90','Ventus 2cxM','D-KXYZ','','Y','Y'
'F','DDEA91','ASH-31 MI','D-KMRJ','RJ','Y','Y'
'F','DDEA92','Arcus T','G-RCUS','CUS','Y','Y'
'F','DDEA94','ASH-25 MI','D-KSAG','AG','Y','Y'
'F','DDEA98','ASH-31 MI','LN-GOM','OM','Y','Y'
'F','DDEA9D','ASW-28','OY-XPV','PV','Y','Y'
'F','DDEAA1','Taurus','D-MKGC','GC','Y','Y'
'F','DDEAA2','PIK-20 E','D-KCBB','BB','Y','Y'
'F','DDEAA3','Duo Discus xlt','D-KDXL','XL','Y','Y'
'F','DDEAA4','LS-6','D8998','KU','Y','Y'
'F','DDEAA6','Discus 2cT','D KOCS','CS','Y','Y'
'F','DDEAA7','JS-1 C21','ZS-GDH','W2','Y','Y'
'F','DDEAA8','Duo Discus','OE-5611','FE','Y','Y'
'F','DDEAAB','ASH-31 MI','D-KSFT','FT','Y','Y'
'F','DDEAAC','ASH-30','D-KMHX','HX','Y','Y'
'F','DDEAAD','LS-8 18','HB-3312','FF','Y','Y'
'F','DDEAAF','Discus 2cT','D-KHMN','11','Y','Y'
'F','DDEAB0','LAK-17B FES','D-KSEO','AG','Y','Y'
'F','DDEAB5','Arcus T','D-KUHM','HM','Y','Y'
'F','DDEAB7','Discus 2cT','D-KFCN','FCN','Y','Y'
'F','DDEAB8','ASW-27','OY-EXM','EM','Y','Y'
'F','DDEAB9','Duo Discus xlt','OY-MXF','MF','Y','Y'
'F','DDEABA','Experimental','A','','Y','Y'
'F','DDEABD','Nimbus 4DM','','LG','Y','Y'
'F','DDEABE','UFO','BS','BS','Y','Y'
'F','DDEABF','Quintus','D-KQCD','CD','Y','Y'
'F','DDEAC3','DG-505','VH-NGN','NGN','Y','Y'
'F','DDEAC7','ASG-29','HB-3450','KB','Y','Y'
'F','DDEAC8','Quintus','D-KQUI','YX','Y','Y'
'F','DDEACA','LS-8 st 18','G-LYPH','L1','Y','Y'
'F','DDEACD','LS-8 18','D-6907','4P','Y','Y'
'F','DDEACE','Arcus M','VHIHX','IHX','Y','Y'
'F','DDEAD4','Discus 2t','D-KACY','HC','Y','Y'
'F','DDEAD5','Quintus','SM','M','Y','Y'
'F','DDEAD7','DG-1000','D-5569','CR','Y','Y'
'F','DDEAD8','Ventus 2cM','Ebi','CC','Y','Y'
'F','DDEAD9','ASW-27','G-CKDN','15C','Y','Y'
'F','DDEADD','Ventus 2cxT','D-KTSS','DB','Y','Y'
'F','DDEADE','EB 29','D-KWEB','EB','Y','Y'
'F','DDEADF','ASG-29','LJW','LJW','Y','Y'
'F','DDEAE1','Arcus M','D- KHRD','IT','Y','Y'
'F','DDEAE2','DG-800','D-KJAN','MK','Y','Y'
'F','DDEAE7','Ventus 2cM','D-KAFZ','FZ','Y','Y'
'F','DDEAE8','Arcus M','OK-3312','II','Y','Y'
'F','DDEAEA','Taurus','F-JTNL','NL','Y','Y'
'F','DDEAEB','LS-6','G-DFBE','S6','Y','Y'
'F','DDEAEC','Discus 2','D-4407','CA','Y','Y'
'F','DDEAEE','Nimbus 4DM','D-KKCM','CM','Y','Y'
'F','DDEAF0','ASW-20','ZS-GMT','MS','Y','Y'
'F','DDEAF1','PW-6','SP-3677','','Y','Y'
'F','DDEAF4','Antares 20 E','HB-2429','DC1','Y','Y'
'F','DDEAF5','DG-800','D-9800','HTB','Y','Y'
'F','DDEAF7','LS-4','D-3578','W8','Y','Y'
'F','DDEAF9','DG-100','D-KWOS','','Y','Y'
'F','DDEAFB','ASW-20','PH737','KP','Y','Y'
'F','DDEAFE','LS-8 st 18','D-KKSX','K4','Y','Y'
'F','DDEAFF','ASH-31 MI','G-CLJZ','LJZ','Y','Y'
'F','DDEB01','Discus','PH-1443','W7','Y','Y'
'F','DDEB05','Ventus 2CX','D-8054','V2','Y','Y'
'F','DDEB08','Duo Discus xlt','D-KTMC','','Y','Y'
'F','DDEB0A','Arcus S','D-5909','ISV','Y','Y'
'F','DDEB0D','LS-8','D-4444','S2','Y','Y'
'F','DDEB0E','Nimbus 3DT','V-25','V25','Y','Y'
'F','DDEB10','LS-4','OE-5338','80','Y','Y'
'F','DDEB11','ASH-25','F-CHIU','IU','Y','Y'
'F','DDEB12','Cirrus Std','PH-501','Au','Y','Y'
'F','DDEB13','HPH 304S Shark','DKHJH','JH','Y','Y'
'F','DDEB14','Duo Discus xlt','OK-1969','JIM','Y','Y'
'F','DDEB16','Unknown','','ELI','Y','Y'
'F','DDEB19','Silent 2 Electro','NO','SL','Y','Y'
'F','DDEB1A','JS-1 C18 Evo','YU-4464','BP','Y','Y'
'F','DDEB1B','Arcus M','D-KSEG','EG','Y','Y'
'F','DDEB1F','Discus 2','D-6790','BW3','Y','Y'
'F','DDEB20','Duo Discus','G-CJJP','494','Y','Y'
'F','DDEB22','LAK-17 A','D-5957','PY','Y','Y'
'F','DDEB24','Ventus 2CX','F-CIGJ','','Y','Y'
'F','DDEB28','ASH-25','D-KAKO','PKO','Y','Y'
'F','DDEB29','ASH-26 E','G-ZZAJ','AJ','Y','Y'
'F','DDEB2A','ASG-29E','D-KPSM','EA','Y','Y'
'F','DDEB2B','ASH-31 MI','D-KWMB','WMB','Y','Y'
'F','DDEB2C','JS-1 C18 Evo','','XZ','Y','Y'
'F','DDEB31','Ventus 2cxT','F-CMAD','xM','Y','Y'
'F','DDEB32','Quintus','D-KQWG','WG','Y','Y'
'F','DDEB33','Ventus 2cM','D-KLUX','FF','Y','Y'
'F','DDEB36','Ventus 2','','HA','Y','Y'
'F','DDEB39','ASG-29','','C4','Y','Y'
'F','DDEB3D','Ventus 2cxM','','GP','Y','Y'
'F','DDEB3E','Arcus M','D-KCBW','BW','Y','Y'
'F','DDEB3F','ASH-25 MI','NAQ-PC','PC','Y','Y'
'F','DDEB40','ASH-25 EB','HB-2510','IP','Y','Y'
'F','DDEB43','Duo Discus t','D-KPMM','MM','Y','Y'
'F','DDEB47','Ventus 2cxM','D-KFLH','LH','Y','Y'
'F','DDEB49','Unknown','D-XXXX','W92','Y','Y'
'F','DDEB4B','ASG-29E','F-CMUR','FLY','Y','Y'
'F','DDEB4D','Arcus T','D-KVKV','2AS','Y','Y'
'F','DDEB51','Mini Nimbus','G-EEBK','EBK','Y','Y'
'F','DDEB54','Nimbus 4','PH-1515','15','Y','Y'
'F','DDEB56','Antares 23 E','D-KKHL','HC','Y','Y'
'F','DDEB57','Ventus 2CXa','D-4620','AY','Y','Y'
'F','DDEB5B','Discus 2cT','D-KKHA','HA','Y','Y'
'F','DDEB5D','JS-1 C18 Evo','zu-sxa','S','Y','Y'
'F','DDEB60','ASH-31 MI','D-KGFE','ME','Y','Y'
'F','DDEB61','ASG-29','D-8298','F2','Y','Y'
'F','DDEB64','ASK-21 MI','VH-GVS','','Y','Y'
'I','DDEB65','ASH-31 MI','HB-2472','RD','Y','Y'
'F','DDEB67','DG-800','PH-1169','TT','Y','Y'
'F','DDEB6A','Ventus 2cxT','D-KQCB','FG','Y','Y'
'F','DDEB70','Ventus c','OK-1603','LS','Y','Y'
'F','DDEB71','LS-4','OK-4114','IX','Y','Y'
'F','DDEB73','LS-8','D-2365','ALV','Y','Y'
'F','DDEB75','LS-8 18','G-CJKN','790','Y','Y'
'F','DDEB78','ASW-28 18','OY-JXA','28','Y','Y'
'F','DDEB79','EB 28','D-KEWK','WK','Y','Y'
'F','DDEB7A','Taurus','OKSUQ51','JK','Y','Y'
'F','DDEB7D','ASW-24','D-6488','LX','Y','Y'
'F','DDEB7F','Arcus M','D-KFMW','2W','Y','Y'
'F','DDEB80','JS-1 C21','ZS-GEH','EI','Y','Y'
'F','DDEB82','Arcus M','CC-AIG','IG','Y','Y'
'F','DDEB83','Ventus c','OK-3833','W','Y','Y'
'F','DDEB85','Arcus T','D-KWLF','WLF','Y','Y'
'F','DDEB86','Arcus T','','E2','Y','Y'
'F','DDEB88','ASG-29E','HB-2473','VI','Y','Y'
'F','DDEB8B','Ventus 2cM','D-KGIT','IT','Y','Y'
'F','DDEB8E','ASW-20','HB-1784','RV','Y','Y'
'F','DDEB90','Arcus M','D-KIGG','2G','Y','Y'
'F','DDEB94','Discus 2cT','D-KJAB','AB','Y','Y'
'F','DDEB95','Taurus','D-MDGI','','Y','Y'
'F','DDEB97','Nimbus 4','HB-2420','JB','Y','Y'
'F','DDEB98','ASG-29E','D-KJVF','K','Y','Y'
'F','DDEB9A','Duo Discus xlt','D-KFBR','BR','Y','Y'
'F','DDEB9B','DG-400','HB-2167','RF','Y','Y'
'F','DDEBA4','LS-4','D-8095','M6','Y','Y'
'F','DDEBAB','Ventus 2','D-5555','XY','Y','Y'
'F','DDEBAE','Duo Discus xlt','D-KXGT','GT2','Y','Y'
'F','DDEBAF','Pegase','F-CGFF','FF','Y','Y'
'F','DDEBB0','ASW-28 18','OH-1028','PV','Y','Y'
'F','DDEBB4','DG-400','VH-HDE','DE','Y','Y'
'F','DDEBB6','LS-6','G-CHAO','114','Y','Y'
'F','DDEBB7','Discus','D-9725','GL','Y','Y'
'F','DDEBB8','ASW-28','D-8527','E4','Y','Y'
'F','DDEBBB','Duo Discus xl','D-5777','','Y','Y'
'F','DDEBBC','DG-303','D-1243','OL','Y','Y'
'F','DDEBC0','LS-8 st 18','PH-1520','GX','Y','Y'
'F','DDEBC1','Cirrus Std','G-DCRN','566','Y','Y'
'F','DDEBC6','DG-400','D-KOBI','','Y','Y'
'F','DDEBC8','Nimbus 3','OK-1788','F','Y','Y'
'F','DDEBC9','Discus 2t','OY-XUP','AA','Y','Y'
'F','DDEBCA','LS-8 18','PH-1439','W8','Y','Y'
'F','DDEBCB','DG-1000 T','D-KSDG','YH','Y','Y'
'F','DDEBCE','ASG-29E','G-XLII','KM','Y','Y'
'F','DDEBD0','HPH 304S Shark','D-KJPC','','Y','Y'
'F','DDEBD2','Nimbus 4DT','F-CFUS','US','Y','Y'
'F','DDEBD6','ASG-29E','G-RIZK','GP8','Y','Y'
'F','DDEBD9','Stemme S-10','D-KJFK','FK','Y','Y'
'F','DDEBDA','ASG-32 MI','D-KBAS','32','Y','Y'
'F','DDEBDC','Glasflugel 304','OK-9304','Jou','Y','Y'
'F','DDEBDE','Arcus T','G-CHTL','38','Y','Y'
'F','DDEBDF','Ventus c','OK6666','AD','Y','Y'
'F','DDEBE1','DG-800','D-KMEJ','EJ','Y','Y'
'F','DDEBE3','ASW-27','OK-9178','3W','Y','Y'
'F','DDEBE4','Arcus M','D-KYYX','12','Y','Y'
'F','DDEBE6','ASG-29E','G-DASG','G29','Y','Y'
'F','DDEBEA','ASG-29E','OK-9922','NX','Y','Y'
'F','DDEBEB','LS-6 18','G-CKBC','98','Y','Y'
'F','DDEBEC','ASH-25','HB-2172','KW','Y','Y'
'F','DDEBEE','Ventus 2cxa FES','D-KHAR','AR','Y','Y'
'F','DDEBF0','Ventus 2cxT','OY-XXB','CM','Y','Y'
'F','DDEBF2','ASG-29E','OK-2929','AJ','Y','Y'
'F','DDEBF4','ASG-29E','D-KGTT','2T','Y','Y'
'F','DDEBF7','LAK-17 AT','S5-3111','JL','Y','Y'
'F','DDEBF8','ASH-31 MI','G-PBWS','4J','Y','Y'
'F','DDEBFA','HPH 304S Shark','G-OTJT','J3T','Y','Y'
'F','DDEC03','Arcus M','D-KKOY','KOY','Y','Y'
'F','DDEC0B','Nimbus 3DM','VG-GCL','','Y','Y'
'F','DDEC0E','Ventus ct','D-XXHP','HP','Y','Y'
'F','DDEC13','ASH-26 E','D-KOLG','OLE','Y','Y'
'F','DDEC14','Discus 2','D-2147','MMX','Y','Y'
'F','DDEC19','Arcus M','SE-UYA','','Y','Y'
'F','DDEC1A','ASW-27','G-CJYD','T6','Y','Y'
'F','DDEC1F','LS-8','D-2209','X9','Y','Y'
'F','DDEC21','HPH 304S Shark','G-CLLC','F16','Y','Y'
'F','DDEC23','Arcus T','G-CIAI','A1','Y','Y'
'F','DDEC27','DG-808 B','HB-2390','E7','Y','Y'
'F','DDEC28','LS-4','OE-5563','M6','Y','Y'
'F','DDEC29','ASW-28','D-1228','','Y','Y'
'F','DDEC2A','Libelle Std','D-9252','SL','Y','Y'
'F','DDEC2F','Mini Nimbus','HB-1395','','Y','Y'
'F','DDEC32','JS-1 C21','','8Q','Y','Y'
'F','DDEC3A','DG-400','HB-2303','NO','Y','Y'
'F','DDEC3C','ASK-21','D-1221','21','Y','Y'
'F','DDEC3D','DG-300','OO-ZDK','AH','Y','Y'
'F','DDEC41','DG-200','D-3318','SJ','Y','Y'
'F','DDEC44','LS-8 18','G-CJNK','A8','Y','Y'
'F','DDEC48','ASK-14','D-KLAR','','Y','Y'
'F','DDEC49','Ventus 2ct','DKKAR','U','Y','Y'
'F','DDEC4A','DG-100','S5-3030','P9','Y','Y'
'F','DDEC4B','ASW-20','D-2605','CFH','Y','Y'
'F','DDEC4D','DG-400','D-KHWM','IWM','Y','Y'
'F','DDEC55','LS-6','G-CKBH','H1','Y','Y'
'F','DDEC57','Discus 2c','EC-GXS','GV','Y','Y'
'F','DDEC58','Kestrel','D-0281','81','Y','Y'
'F','DDEC5A','Ventus 2cxT','OY-MXO','MO','Y','Y'
'F','DDEC5D','Arcus M','D-KJHB','JHB','Y','Y'
'F','DDEC5E','LS-6 18','D-2542','5F','Y','Y'
'F','DDEC5F','Antares 23 E','D-KULS','ULS','Y','Y'
'F','DDEC61','ASG-29','G-PZAS','A5','Y','Y'
'F','DDEC64','ASG-29E','SE-UJJ','JJ','Y','Y'
'F','DDEC65','ASH-30','D-KAME','ME','Y','Y'
'F','DDEC67','ASG-29E','D-KGCB','CB','Y','Y'
'F','DDEC68','ASH-26 E','D-KKAA','AA','Y','Y'
'F','DDEC69','Antares 18 S','D-4356','QE','Y','Y'
'F','DDEC6E','Arcus T','D-KFIN','V8','Y','Y'
'F','DDEC71','Arcus M','D-KFPR','PR','Y','Y'
'F','DDEC75','LS-4','LV-EPB','RG','Y','Y'
'F','DDEC7E','Discus 2c','S5-3116','CH','Y','Y'
'F','DDEC82','LS-8','HB-3182','BE','Y','Y'
'F','DDEC83','ASW-28 18','D-KCPH','PH','Y','Y'
'F','DDEC89','ASW-27','','T4','Y','Y'
'F','DDEC8B','HPH 304S Shark','D-KETE','TE','Y','Y'
'F','DDEC8D','Duo Discus xlt','G-CLLX','XX','Y','Y'
'F','DDEC8E','LS-4','HB-1683','K5','Y','Y'
'F','DDEC8F','Taurus','OY-453','KM','Y','Y'
'F','DDEC92','DG-505','HB-3185','JA','Y','Y'
'F','DDEC93','ASG-29','G-CKPU','57','Y','Y'
'F','DDEC95','LS-6 18','G-GBPP','949','Y','Y'
'F','DDEC98','LAK-17B FES','G-CLMD','B17','Y','Y'
'F','DDEC9E','Arcus M','HB-2482','AX','Y','Y'
'F','DDECA1','ASH-25','D-7700','KW','Y','Y'
'F','DDECA2','Arcus M','OH-1018','AM','Y','Y'
'F','DDECA5','HPH 304S Shark','D-KKFP','FP','Y','Y'
'F','DDECA7','','','','N','N'
'F','DDECA8','LS-8 18','HB-3351','8L','Y','Y'
'F','DDECAB','DG-808 C','HB-2488','D','Y','Y'
'F','DDECAC','HPH 304S Shark','OK-2211','CLF','Y','Y'
'F','DDECAE','Ventus 2','D-2630','EX','Y','Y'
'F','DDECAF','DG-808 B','D-KLCB','MA','Y','Y'
'F','DDECB3','Ventus','G-CFEG','AT','Y','Y'
'F','DDECB7','Discus 2','D-5670','D2','Y','Y'
'F','DDECBB','ASH-31 MI','HB-2498','GR','Y','Y'
'F','DDECBC','Arcus T','HB-2528','KA','Y','Y'
'F','DDECBD','Discus 2c','HB-3355','KC','Y','Y'
'F','DDECBE','JS-1 Revelation','','JX','Y','Y'
'F','DDECC0','ASH-31 MI','D-KNLB','HF','Y','Y'
'F','DDECC2','LS-6 18','HB-3161','6W','Y','Y'
'F','DDECC4','JS-1 C18 Evo','YU-4467','P','Y','Y'
'F','DDECC8','ASH-26 E','VH-YBK','BK','Y','Y'
'F','DDECCB','Ventus','F-CAVE','HK','Y','Y'
'F','DDECCD','Discus','G-CHKY','HKY','Y','Y'
'F','DDECCF','ASG-29E','G-DLOE','YO','Y','Y'
'F','DDECD1','ASG-29','LNG','LNG','Y','Y'
'F','DDECD2','LS-3','D-4880','80','Y','Y'
'F','DDECD7','ASH-31 MI','D-KIES','ES','Y','Y'
'F','DDECDA','Carat','D-KFAP','AP','Y','Y'
'F','DDECDB','JS-1 C21','ZS-GBM','TL','Y','Y'
'F','DDECDD','Apis 2','','GP','Y','Y'
'F','DDECE1','DG-808 B','HB-2311','ADX','Y','Y'
'F','DDECE2','ASH-26 E','GLIVS','GO','Y','Y'
'F','DDECE3','JS-1 Revelation','ZS-GBI','DY','Y','Y'
'F','DDECE4','ASG-29E','G-CLOG','OG','Y','Y'
'F','DDECE5','Ventus 2cM','OK-1885','LH','Y','Y'
'F','DDECE6','','','','Y','N'
'F','DDECE7','LS-8 st','D-KYLS','TC','Y','Y'
'F','DDECE8','ASH-31 MI','D-KIZF','ZF','Y','Y'
'F','DDECEA','ASH-31 MI','HB-2520','DK','Y','Y'
'F','DDECED','LS-6 18','HB-3085','ZQ','Y','Y'
'F','DDECEE','ASW-24','HB-3008','CRN','Y','Y'
'F','DDECEF','Discus t','D-KFFB','OXX','Y','Y'
'F','DDECF0','LAK-17B FES','','FLY','Y','Y'
'F','DDECF1','Duo Discus xlt','D-XXBL','BL','Y','Y'
'F','DDECF2','LS-4','ZG','D-4','Y','Y'
'F','DDECF8','ASG-29E','F-CJMD','MD','Y','Y'
'F','DDECF9','Janus B','ZS-GVK','S8','Y','Y'
'F','DDECFA','Janus Ce','V-23','V23','Y','Y'
'F','DDECFC','ASG-29','OH-1019','19','Y','Y'
'F','DDECFD','ASG-29E','D-KHBI','KG','Y','Y'
'F','DDED01','ASW-24','HB-3024','AS','Y','Y'
'F','DDED03','LS-8 18','D-0442','ZM','Y','Y'
'F','DDED04','LS-8 18','D-0897','FX','Y','Y'
'F','DDED05','LS-7','D-1492','MSL','Y','Y'
'F','DDED06','LS-4','G-CJKP','C12','Y','Y'
'F','DDED07','DG-505','D-5565','KA','Y','Y'
'F','DDED0A','DG-800','D-XXCW','DH','Y','Y'
'F','DDED0B','Libelle Club','S5-3053','31','Y','Y'
'F','DDED0C','Janus C','V-16','V16','Y','Y'
'F','DDED0D','LS-6','','PGV','Y','Y'
'F','DDED0E','LS-8','D-2435','ZK','Y','Y'
'F','DDED10','PIK-30','F-CFPI','PI','Y','Y'
'F','DDED14','DG-400','D-KKUJ','UJ','Y','Y'
'F','DDED15','Duo Discus xt','D-KBXY','XY','Y','Y'
'F','DDED16','Janus C','V-19','V19','Y','Y'
'F','DDED17','LS-8','D-5664','ZL','Y','Y'
'F','DDED18','ASW-27','D-5599','PS','Y','Y'
'F','DDED19','Ventus 2','F-CIJC','CR','Y','Y'
'F','DDED1A','DG-1000','HB-3394','QS','Y','Y'
'F','DDED1B','ASW-24','HB-3259','SP','Y','Y'
'F','DDED1C','ASW-24','D-3481','','Y','Y'
'F','DDED1D','DG-800','HB-3308','PX','Y','Y'
'F','DDED1E','Unknown','','CAR','Y','Y'
'F','DDED1F','ASH-26 E','SE-UVH','VH','Y','Y'
'F','DDED20','ASH-25','OY-LJX','25','Y','Y'
'F','DDED23','Arcus M','D-KQMA','MA','Y','Y'
'F','DDED27','Arcus M','D-KTHL','HL','Y','Y'
'F','DDED29','ASH-31 MI','D-KRGS','MSN','Y','Y'
'F','DDED32','DG-800','HB-2394','UP','Y','Y'
'F','DDED33','ASH-26 E','G-KEAM','AM','Y','Y'
'F','DDED34','ASW-28','OE-0999','TT','Y','Y'
'F','DDED35','ASH-25','HB-3278','AK','Y','Y'
'F','DDED39','ASG-29E','D-KGLD','2L','Y','Y'
'F','DDED3A','EB 28','D-KEXP','EX','Y','Y'
'F','DDED3B','Duo Discus xl','HB-3413','KD','Y','Y'
'F','DDED3C','Discus 2t','D-KHYU','YU','Y','Y'
'F','DDED3D','Discus','OM-9999','DR','Y','Y'
'F','DDED41','Ventus 2bx','OK-6301','YA','Y','Y'
'F','DDED42','Libelle Std','G-3567','BP','Y','Y'
'F','DDED43','Ventus 2cxT','ZK-GCH','','Y','Y'
'F','DDED46','Duo Discus xlt','D-KXPT','','Y','Y'
